0	0	1	201	201	201	201	201	201	201	201	201	201	201	201	201	201	201	201	201
201	80	80	80	80	80	80	201	201	201	201	201	201	201	201	201	80	80	201	201
201	80	201	66	201	201	80	201	201	201	201	201	201	201	201	66	80	241	201	201
201	80	201	201	201	201	80	250	251	201	201	201	201	201	201	201	80	201	201	201
201	80	201	201	201	201	80	252	253	80	80	80	201	201	201	201	80	201	201	201
201	80	201	201	201	201	80	201	201	80	201	80	201	60	201	201	80	201	201	201
201	80	201	201	201	201	80	201	201	80	80	80	80	80	80	201	80	201	201	201
201	80	80	80	80	80	80	80	80	80	80	80	201	201	80	80	80	80	201	201
201	80	201	201	81	81	80	201	201	80	80	80	201	81	80	80	80	80	201	201
201	80	201	201	201	201	80	201	201	80	80	80	201	66	80	80	201	80	201	201
201	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	201	201
201	201	201	201	201	201	201	201	201	201	201	201	201	201	201	201	201	201	201	201
