0	0	3	203	203	203	203	203	203	203	203	203	203	203	203	203	203	203	203	203
203	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	203	203
203	203	203	80	203	203	83	203	203	66	203	203	60	80	203	203	203	203	203	203
203	203	203	80	83	66	203	203	203	203	203	203	203	80	203	203	203	203	203	203
203	203	203	80	203	203	203	203	203	203	203	203	203	80	203	203	203	203	203	203
203	203	203	80	203	203	203	203	203	203	250	251	203	80	203	203	203	203	203	203
203	80	80	80	80	80	203	203	203	203	252	253	203	80	203	203	203	203	203	203
203	80	83	80	203	80	203	203	203	80	80	80	80	80	203	203	203	203	203	203
203	80	203	80	203	80	203	203	203	203	241	203	203	80	203	203	203	203	203	203
203	80	203	80	203	80	203	203	203	203	66	203	203	80	203	203	203	203	203	203
203	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	203	203	203
203	203	203	203	203	203	203	203	203	203	203	203	203	203	203	203	203	203	203	203
