0	1	3	213	213	213	213	213	213	213	213	213	213	213	213	213	213	213	213	213
213	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	213	80	213	213
213	80	80	80	213	213	213	80	213	213	213	213	213	213	241	80	213	80	213	213
213	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	213	213
213	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	213	213
213	80	60	213	213	213	213	80	213	66	93	213	66	80	80	80	213	80	213	213
213	80	213	213	213	213	213	80	66	213	213	213	213	213	213	213	213	80	213	213
213	80	80	80	80	80	213	80	213	213	213	213	213	213	213	250	251	80	213	213
213	80	213	213	213	80	213	80	213	213	213	213	213	213	213	252	253	80	213	213
213	80	213	213	213	80	213	80	213	213	213	213	213	213	213	213	213	80	213	213
213	80	80	80	80	80	80	80	213	213	213	213	213	213	213	213	213	80	213	213
213	213	213	213	213	213	213	213	213	213	213	213	213	213	213	213	213	213	213	213
