0	1	7	217	217	217	217	217	217	217	217	217	217	217	217	217	217	217	217	217
217	217	217	217	217	80	80	80	80	80	80	80	80	80	80	80	80	80	217	217
217	217	217	217	217	80	217	217	80	217	217	217	80	217	241	217	217	80	217	217
217	255	80	80	80	80	250	251	80	217	217	217	80	80	80	80	80	80	217	217
217	217	80	66	217	217	252	253	80	217	217	217	80	80	217	217	217	80	217	217
217	66	80	217	217	217	217	217	80	217	217	217	80	80	217	217	217	80	217	217
217	66	80	80	80	80	80	80	80	80	80	80	80	80	217	217	217	80	217	217
217	80	80	80	80	217	217	217	80	217	217	217	80	80	217	217	217	80	217	217
217	80	217	217	80	60	217	217	80	217	217	217	80	80	217	217	217	80	217	217
217	80	217	217	80	217	217	80	80	217	217	217	80	80	217	217	217	80	217	217
217	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	217	217
217	217	217	217	217	217	217	217	217	217	217	217	217	217	217	217	217	217	217	217
