0	1	6	216	216	216	216	216	216	216	216	216	216	216	216	216	216	216	216	216
216	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	216	216
216	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	216	216
216	216	216	216	216	80	80	80	216	216	216	216	216	80	216	216	80	80	216	216
216	216	216	250	251	80	80	80	216	216	216	80	80	80	216	216	80	80	216	216
216	216	216	252	253	80	80	80	216	216	216	216	216	216	216	216	80	80	216	216
216	216	216	216	216	80	80	80	216	216	216	216	216	216	216	216	80	80	216	216
216	216	216	216	216	80	80	80	255	216	216	216	216	216	216	216	80	80	216	216
216	216	216	216	216	80	80	80	216	216	216	216	216	216	216	241	66	80	216	216
216	216	216	216	216	80	80	80	216	216	66	216	60	216	216	66	216	80	216	216
216	216	216	216	216	80	80	80	216	216	80	80	80	80	80	80	80	80	216	216
216	216	216	216	216	216	216	216	216	216	216	216	216	216	216	216	216	216	216	216
