0	2	1	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	80	80	80	80	80	80	80	80	80	80	80	80	80	80	255	255	255	255	255
255	60	80	255	255	80	255	255	255	255	255	255	80	255	255	255	255	255	255	255
255	80	80	255	255	80	255	255	255	255	255	255	80	255	255	255	255	66	255	255
255	80	255	255	255	80	255	250	251	255	255	255	80	80	80	80	80	80	255	255
255	80	241	255	66	80	255	252	253	255	255	255	80	255	80	255	255	80	255	255
255	80	255	255	255	80	80	80	80	80	80	80	80	80	80	255	255	80	255	255
255	80	255	255	255	255	255	255	255	255	255	255	80	255	255	255	255	80	255	255
255	80	255	255	255	255	255	66	255	255	255	255	80	255	255	255	255	80	255	255
255	80	255	255	80	80	80	80	80	80	80	80	80	80	80	80	80	80	255	255
255	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
