0	0	8	208	208	208	208	208	208	208	208	208	208	208	208	208	208	208	208	208
208	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	208	208
208	80	208	208	208	208	208	208	208	208	208	80	208	208	241	208	208	80	208	208
208	80	250	251	208	208	208	208	208	208	208	80	208	208	208	208	208	80	208	208
208	80	252	253	208	208	208	80	80	80	80	80	80	208	208	208	208	80	208	208
208	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	208	208
208	80	208	80	80	80	80	208	208	208	208	60	208	66	208	208	208	80	208	208
208	80	208	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	208	208
208	80	208	208	208	208	80	208	208	208	208	208	66	208	208	80	208	80	208	208
208	80	66	208	208	208	80	80	80	80	80	80	80	80	80	80	80	80	208	208
208	80	80	80	80	80	80	80	208	208	208	208	208	88	208	88	80	80	208	208
208	208	208	208	208	208	208	208	208	208	208	208	208	208	208	208	208	208	208	208
