0	2	0	220	220	220	220	220	220	220	220	220	220	220	220	220	220	220	220	220
220	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	220	220
220	80	220	220	80	220	220	220	220	220	255	80	220	220	80	80	220	80	220	220
220	80	220	220	80	220	220	220	220	220	66	80	220	220	80	80	220	80	220	220
220	80	220	220	80	220	220	220	220	220	220	80	220	220	80	80	220	80	220	220
220	80	220	220	80	80	80	80	80	80	80	80	80	80	80	80	220	80	220	220
220	80	80	80	80	80	80	80	80	80	80	80	220	220	220	80	241	80	220	220
220	60	220	220	220	220	220	220	220	80	80	80	220	220	66	80	220	80	220	220
220	220	220	220	220	220	220	250	251	80	80	220	220	220	66	80	220	80	220	220
220	220	220	220	220	220	220	252	253	80	80	80	80	80	80	80	220	80	220	220
220	220	220	220	220	220	220	220	220	80	80	80	80	80	80	80	80	80	220	220
220	220	220	220	220	220	220	220	220	220	220	220	220	220	220	220	220	220	220	220
